Unnamed: 0,day,day_id,id,mood,activity,circumplex.valence,circumplex.arousal,appCat.other,appCat.finance,appCat.social,appCat.travel,appCat.game,appCat.builtin,appCat.communication,call,appCat.unknown,appCat.office,appCat.weather,sms,appCat.entertainment,screen,appCat.utilities,target,wake_up,sleep,week_day,week_mood
3156,2014-04-09,AS14.19_2014-04-09,AS14.19,7.2,0.11756512889589066,0.8,-0.4,-0.2980633535149859,-0.24994440994036543,-0.6585188773972591,-0.38167579245765193,-0.22533758328546688,-0.4418122678762288,0.0741237608257511,8.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,1.0,-0.6830451813610883,-0.5559554021590702,-0.27350470871951965,6.75,7.0,22.0,2,7.064285714285715
3161,2014-04-10,AS14.19_2014-04-10,AS14.19,6.75,0.07280121100164204,0.75,-0.5,-0.42973899069291727,-0.24994440994036543,-0.6139581288578756,-0.38167579245765193,-0.22533758328546688,0.3962099669830109,-0.8608458083324518,4.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.9747415778090132,-0.27350470871951965,6.8,4.0,22.0,3,7.085714285714286
3165,2014-04-11,AS14.19_2014-04-11,AS14.19,6.8,0.1110938994618982,1.0,-0.6,-0.3825414406236016,-0.24994440994036543,-0.6180125809685966,-0.38167579245765193,-0.22533758328546688,0.036139035950674095,-0.26131477987416585,6.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.6138621691117718,-0.27350470871951965,7.2,8.0,23.0,4,7.057142857142857
3170,2014-04-12,AS14.19_2014-04-12,AS14.19,7.2,0.06605497341205051,0.8,0.2,-0.36851362828137807,-0.24994440994036543,-0.4021334365043422,-0.38167579245765193,-0.22533758328546688,-0.23663506456461406,-0.5950645555120716,6.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.8084049228447283,-0.27350470871951965,7.2,5.0,23.0,5,6.942857142857142
3175,2014-04-13,AS14.19_2014-04-13,AS14.19,7.2,0.11367449436267445,1.0,-0.6,-0.29362740623458083,-0.24994440994036543,-0.5089971158446046,-0.38167579245765193,-0.22533758328546688,-0.6268107870427188,-0.6430149317821832,6.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.8788475711568944,-0.27350470871951965,7.0,0.0,22.0,6,6.935714285714286
3180,2014-04-14,AS14.19_2014-04-14,AS14.19,7.0,0.14592902118511944,0.8,0.4,-0.2608617809822481,-0.24994440994036543,-0.5210912723276736,-0.38167579245765193,-0.22533758328546688,0.8665661026199275,0.5627640087509475,15.0,0.15974334901508588,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.14857676415247884,-0.27350470871951965,6.4,7.0,22.0,0,6.992857142857143
3185,2014-04-15,AS14.19_2014-04-15,AS14.19,6.4,0.13076563958916904,1.0,-1.0,-0.053194418665649015,-0.24994440994036543,-0.6458638726134386,-0.38167579245765193,-0.22533758328546688,-0.2297207599884563,0.5747766003813247,4.0,-0.13303287275693565,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.29885274175495635,-0.27350470871951965,6.8,9.0,22.0,1,6.935714285714285
3190,2014-04-16,AS14.19_2014-04-16,AS14.19,6.8,0.07721354166666668,1.0,-0.6,-0.31337782281707566,-0.24994440994036543,-0.424736084356957,-0.38167579245765193,-0.22533758328546688,-0.7452182529094198,-0.3043798612625271,4.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,1.0,-0.6830451813610883,-0.8024888976737146,-0.27350470871951965,6.8,8.0,23.0,2,6.878571428571428
3195,2014-04-17,AS14.19_2014-04-17,AS14.19,6.8,0.1014676704014939,1.0,-0.8,-0.3589542780163794,-0.24994440994036543,-0.5939672810239193,-0.38167579245765193,-0.22533758328546688,-0.795451632652379,0.8277132373879553,1.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.1978789926018917,-0.27350470871951965,6.8,7.0,22.0,3,6.885714285714285
3200,2014-04-18,AS14.19_2014-04-18,AS14.19,6.8,0.06493055555555556,1.0,-1.0,-0.3783377418919088,-0.24994440994036543,-0.6585188773972591,-0.38167579245765193,0.5393069226992564,-0.8145038513749173,0.2979327694118489,3.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,1.0,-0.6830451813610883,-0.5023645887490782,-0.27350470871951965,6.8,9.0,21.0,4,6.885714285714284
3205,2014-04-19,AS14.19_2014-04-19,AS14.19,6.8,0.11031735913804186,0.8,-0.4,-0.31704734988673017,-0.24994440994036543,-0.4450511829123819,-0.38167579245765193,-0.22533758328546688,-0.6781407260466025,-0.7141681830257856,6.0,-0.17250343022929082,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.9608533968806933,-0.27350470871951965,7.6,10.0,22.0,5,6.828571428571428
3210,2014-04-20,AS14.19_2014-04-20,AS14.19,7.6,0.10195700631156769,1.2,0.2,-0.38599729902844077,-0.24994440994036543,-0.6082903316939939,-0.38167579245765193,-0.22533758328546688,-0.04789229395809396,-0.7314125835525174,4.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.8315233398621934,-0.27350470871951965,6.4,3.0,23.0,6,6.885714285714285
3215,2014-04-21,AS14.19_2014-04-21,AS14.19,6.4,0.13346984280942725,1.0,-0.2,-0.35862448507720796,-0.24994440994036543,-0.21826245263330857,-0.38167579245765193,-0.22533758328546688,-0.4930883757891217,-0.5166815636557067,6.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.8308096897543261,-0.27350470871951965,6.8,0.0,21.0,0,6.8
3220,2014-04-22,AS14.19_2014-04-22,AS14.19,6.8,0.13701083958092172,1.2,0.6,-0.34401605136320357,-0.24994440994036543,-0.6417336301918052,-0.38167579245765193,-0.22533758328546688,-0.3451894470358793,0.9748247362956826,7.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.1734974816315384,-0.27350470871951965,6.0,5.0,21.0,1,6.857142857142856
3225,2014-04-23,AS14.19_2014-04-23,AS14.19,6.0,0.11064682679520278,1.0,-1.0,-0.3174746872163608,-0.24994440994036543,-0.5312129035884754,-0.38167579245765193,-0.22533758328546688,-0.6059951016542025,0.26384509254933974,4.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,1.0,-0.6830451813610883,-0.5456776721173299,-0.27350470871951965,6.6,1.0,22.0,2,6.742857142857142
3228,2014-04-24,AS14.19_2014-04-24,AS14.19,6.6,0.1056023849974434,0.8,-0.6,0.2940357415431514,-0.24994440994036543,-0.6585188773972591,-0.38167579245765193,-0.22533758328546688,-0.5815657550649116,0.09227728459158757,5.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.574001388781165,-0.27350470871951965,7.25,7.0,23.0,3,6.714285714285714
3233,2014-04-25,AS14.19_2014-04-25,AS14.19,7.25,0.07677511149518858,0.75,-0.75,-0.3791645467253246,-0.24994440994036543,-0.48798606452114957,-0.38167579245765193,-0.22533758328546688,-0.014070418862955765,-0.16869397154188434,6.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.10988430750489164,-0.6352501524340249,-0.2409749891383885,7.75,12.0,22.0,4,6.778571428571428
3237,2014-04-26,AS14.19_2014-04-26,AS14.19,7.75,0.24910271579896326,1.5,1.0,-0.078323711636321,-0.24994440994036543,-0.6585188773972591,-0.38167579245765193,-0.22533758328546688,0.6865330031613153,-0.8477905587312871,6.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,1.0,-0.6830451813610883,-0.9063264397518935,-0.27350470871951965,6.333333333333333,6.0,23.0,5,6.914285714285714
3241,2014-04-27,AS14.19_2014-04-27,AS14.19,6.333333333333333,0.04486664230909752,0.8333333333333334,-1.5,-0.1802436647532311,-0.24994440994036543,-0.39741137061141046,0.7565973025689674,-0.22533758328546688,-0.3707233278625379,-0.13434244926021546,4.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.5608347965634574,-0.27350470871951965,6.4,0.0,22.0,6,6.733333333333333
3247,2014-04-28,AS14.19_2014-04-28,AS14.19,6.4,0.10377999025697233,0.6,0.0,-0.31773016061994436,-0.24994440994036543,-0.2635024131067046,-0.1092006119432208,-0.22533758328546688,-0.4883233273643762,0.2198255666866374,4.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.5726219304255411,-0.27350470871951965,7.2,7.0,22.0,0,6.733333333333333
3252,2014-04-29,AS14.19_2014-04-29,AS14.19,7.2,0.02568243249036055,0.6,0.4,-0.3643470893174792,-0.24994440994036543,-0.5443022198061329,-0.38167579245765193,-0.22533758328546688,0.17588753877908,-0.23485402261712005,6.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.7216099539223151,-0.27350470871951965,7.0,6.0,21.0,1,6.790476190476191
3257,2014-04-30,AS14.19_2014-04-30,AS14.19,7.0,0.04454670107302971,0.8,0.4,-0.3413544829949605,-0.24994440994036543,-0.4140193343939476,-0.38167579245765193,-0.22533758328546688,-0.11284349272677292,-0.17067518507676546,12.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.6776700610871345,-0.5389663118283868,-0.27350470871951965,6.8,2.0,23.0,2,6.9333333333333345
3262,2014-05-01,AS14.19_2014-05-01,AS14.19,6.8,0.12626491862973474,0.8,-0.2,-0.359437354997701,-0.24994440994036543,-0.43773972457097443,-0.38167579245765193,-0.22533758328546688,-0.4189589760065032,-0.05985796071743808,2.0,-0.22836732043941282,-0.21596061839931938,-0.21270503804382399,0.0,-0.6830451813610883,-0.5369436069929132,-0.27350470871951965,7.8,8.0,22.0,3,6.961904761904762
