<class 'keras.src.layers.rnn.gru.GRU'>,32,60,0.41389366991776627
<class 'keras.src.layers.rnn.gru.GRU'>,32,80,0.45916389982779826
<class 'keras.src.layers.rnn.gru.GRU'>,32,100,0.48830736479753595
<class 'keras.src.layers.rnn.gru.GRU'>,32,120,0.5143116497300356
<class 'keras.src.layers.rnn.gru.GRU'>,32,140,0.5041802016920802
<class 'keras.src.layers.rnn.gru.GRU'>,32,160,0.5140296377146216
<class 'keras.src.layers.rnn.gru.GRU'>,32,180,0.5059753412294009
<class 'keras.src.layers.rnn.gru.GRU'>,32,200,0.5207947414815614
<class 'keras.src.layers.rnn.gru.GRU'>,64,1,0.3879463521739494
<class 'keras.src.layers.rnn.gru.GRU'>,64,10,0.3948318773816886
<class 'keras.src.layers.rnn.gru.GRU'>,64,20,0.4341458269196096
<class 'keras.src.layers.rnn.gru.GRU'>,64,40,0.4820359870855973
<class 'keras.src.layers.rnn.gru.GRU'>,64,60,0.4872267256302474
<class 'keras.src.layers.rnn.gru.GRU'>,64,80,0.4897171101990379
<class 'keras.src.layers.rnn.gru.GRU'>,64,100,0.4696908114385252
<class 'keras.src.layers.rnn.gru.GRU'>,64,120,0.4671978488409858
<class 'keras.src.layers.rnn.gru.GRU'>,64,140,0.4734851358511644
<class 'keras.src.layers.rnn.gru.GRU'>,64,160,0.46207687894434885
<class 'keras.src.layers.rnn.gru.GRU'>,64,180,0.46382882477361814
<class 'keras.src.layers.rnn.gru.GRU'>,64,200,0.4517468480430302
<class 'keras.src.layers.rnn.gru.GRU'>,128,1,0.36865220468258214
<class 'keras.src.layers.rnn.gru.GRU'>,128,10,0.39380057401386626
<class 'keras.src.layers.rnn.gru.GRU'>,128,20,0.4454449409531711
<class 'keras.src.layers.rnn.gru.GRU'>,128,40,0.4829819676246539
<class 'keras.src.layers.rnn.gru.GRU'>,128,60,0.47917876324575415
<class 'keras.src.layers.rnn.gru.GRU'>,128,80,0.48566296904226935
<class 'keras.src.layers.rnn.gru.GRU'>,128,100,0.4850875896222928
<class 'keras.src.layers.rnn.gru.GRU'>,128,120,0.503097005011823
<class 'keras.src.layers.rnn.gru.GRU'>,128,140,0.4916901009711223
<class 'keras.src.layers.rnn.gru.GRU'>,128,160,0.49248086912056277
<class 'keras.src.layers.rnn.gru.GRU'>,128,180,0.48685669056286196
<class 'keras.src.layers.rnn.gru.GRU'>,128,200,0.4813383276587375
